YEAR_WEEK,RRP_mean,RRP_median,RRP_min,RRP_max,TOTALDEMAND_mean,TOTALDEMAND_median,TOTALDEMAND_min,TOTALDEMAND_max,YEAR,WEEK
2024-41,53.8,62.49,-47.75,385.0,5610.3,5398.63,3472.88,7925.65,2024,41
2024-42,80.36,77.95,-47.59,10004.13,5688.96,5529.47,3329.75,8226.5,2024,42
2024-43,66.55,85.1,-45.0,1238.2,5717.07,5528.5,3673.75,7981.36,2024,43
2024-44,319.35,99.75,-125.22,16893.6,6289.63,5956.48,3809.72,9189.12,2024,44
2024-45,154.15,115.18,-36.85,14492.26,6373.53,6086.86,4500.26,8604.67,2024,45
2024-46,147.15,112.14,-40.0,14928.01,6019.81,5956.86,3766.37,8212.32,2024,46
2024-47,125.52,129.1,-92.86,1990.98,6321.82,6197.68,3500.44,8822.89,2024,47
2024-48,196.05,120.28,-340.65,14402.64,6802.44,6439.78,4957.59,9117.39,2024,48
2024-49,186.99,165.69,-38.49,16220.18,6934.02,6743.56,4733.5,9865.36,2024,49
2024-50,135.03,116.74,-32.69,811.58,6579.12,6444.11,4457.17,9084.23,2024,50
2024-51,49.45,59.44,-43.32,754.06,6034.21,5861.72,3547.42,9434.64,2024,51
2024-52,65.05,90.75,-35.1,225.75,6652.49,6262.9,5151.52,8790.25,2024,52
