YEAR_WEEK,RRP_mean,RRP_median,RRP_min,RRP_max,TOTALDEMAND_mean,TOTALDEMAND_median,TOTALDEMAND_min,TOTALDEMAND_max,YEAR,WEEK
2024-38,247.44,10.03,-354.29,15599.6,1206.03,1352.28,77.22,1965.59,2024,38
2024-39,12.41,-1.5,-110.74,953.19,1101.26,1273.43,62.83,1710.09,2024,39
2024-40,5.75,0.88,-988.89,560.98,997.02,1247.17,4.42,1627.88,2024,40
2024-41,44.79,9.72,-999.99,17500.0,1145.27,1242.23,-231.82,1796.23,2024,41
2024-42,78.11,28.32,-892.21,17500.0,910.49,1109.71,-219.82,1581.06,2024,42
2024-43,14.82,9.09,-931.73,276.63,879.15,1111.03,-142.41,1725.69,2024,43
2024-44,44.44,11.86,-449.27,1525.76,1034.19,1210.3,-71.85,1521.4,2024,44
2024-45,68.4,100.44,-982.89,999.43,1048.0,1245.1,-73.64,1737.33,2024,45
2024-46,47.42,65.61,-989.42,379.95,1170.86,1308.69,-106.62,2329.75,2024,46
2024-47,105.39,133.46,-832.21,379.95,1154.34,1259.82,103.11,2114.0,2024,47
2024-48,111.11,106.44,-211.58,12500.44,1257.66,1327.58,-1.93,2702.61,2024,48
2024-49,84.71,117.0,-236.06,428.16,1028.57,1230.02,-6.44,1696.96,2024,49
2024-50,51.88,44.22,-435.8,17406.0,1280.88,1350.26,29.38,2556.7,2024,50
2024-51,4.16,-20.62,-401.96,379.95,1031.48,1203.0,-87.4,2083.19,2024,51
2024-52,47.46,74.49,-138.65,391.99,984.42,1186.61,-15.74,1660.74,2024,52
