YEAR_WEEK,RRP_mean,RRP_median,RRP_min,RRP_max,TOTALDEMAND_mean,TOTALDEMAND_median,TOTALDEMAND_min,TOTALDEMAND_max,YEAR,WEEK
2024-31,433.94,174.69,-48.0,17500.0,5434.28,5393.77,3160.89,7518.61,2024,31
2024-32,91.28,96.53,-54.85,315.18,4875.4,4881.88,2575.08,6700.28,2024,32
2024-33,66.44,68.22,-68.1,299.29,4834.43,4729.82,2149.28,6782.17,2024,33
2024-34,-20.94,-33.56,-90.01,206.31,4527.3,4414.99,2149.6,6629.4,2024,34
2024-35,4.14,-0.36,-90.01,270.82,4687.88,4642.36,2091.45,7182.96,2024,35
2024-36,19.34,8.95,-185.0,214.69,4764.98,4662.21,2499.42,6693.12,2024,36
2024-37,13.72,5.61,-96.54,280.05,4748.12,4630.02,2389.86,7039.93,2024,37
2024-38,33.24,8.95,-367.25,282.23,4499.04,4496.91,1675.21,6791.81,2024,38
2024-39,14.87,0.21,-115.37,257.64,4284.11,4298.48,2413.7,6167.82,2024,39
2024-40,9.42,4.94,-971.05,264.89,4282.8,4405.5,1615.47,6585.04,2024,40
2024-41,22.48,11.98,-377.34,292.14,4097.74,4184.99,1602.31,5659.21,2024,41
2024-42,29.2,20.2,-963.43,440.6,3994.4,4126.73,1606.18,5675.01,2024,42
2024-43,15.44,12.0,-1000.0,261.97,4022.65,4107.62,1858.82,5533.05,2024,43
2024-44,41.45,12.34,-458.99,595.76,3914.06,4063.29,1491.13,5629.2,2024,44
2024-45,61.45,93.29,-1000.0,295.42,4076.83,4190.84,1873.29,5935.93,2024,45
2024-46,51.61,59.74,-1000.0,315.28,4412.96,4332.32,1932.14,7749.07,2024,46
2024-47,122.91,132.65,-61.8,398.89,4659.22,4573.98,3244.71,6353.77,2024,47
2024-48,84.45,98.96,-64.55,768.52,4502.2,4422.12,2245.26,7667.98,2024,48
2024-49,83.86,110.0,-253.6,449.97,3950.22,4078.08,1586.51,5980.4,2024,49
2024-50,46.04,45.63,-450.72,600.82,4444.5,4272.52,1814.91,9887.28,2024,50
2024-51,2.16,-4.0,-433.48,176.23,3733.22,3711.72,1509.69,6885.91,2024,51
2024-52,34.75,68.75,-141.33,160.0,3606.76,3810.4,1721.6,5070.17,2024,52
