YEAR_MONTH_DAY,RRP_mean,RRP_median,RRP_min,RRP_max,TOTALDEMAND_mean,TOTALDEMAND_median,TOTALDEMAND_min,TOTALDEMAND_max,YEAR,MONTH,DAY,WEEKDAY
2022-06-20,230.97,226.94,105.86,300.0,5409.04,5418.06,3811.65,7039.55,2022,06,20,0
2022-06-21,249.45,272.97,148.14,300.0,5588.69,5469.9,4274.87,7265.65,2022,06,21,1
2022-06-22,252.45,276.13,178.64,300.0,5823.07,5986.02,4353.23,7304.9,2022,06,22,2
2022-06-23,198.81,204.39,-55.65,533.99,5425.65,5419.62,4138.81,6721.31,2022,06,23,3
2022-06-24,265.24,313.59,-38.5,565.53,5423.96,5421.32,4009.47,6799.92,2022,06,24,4
2022-06-25,207.1,268.89,-38.01,406.79,4826.35,4821.22,3758.23,6125.87,2022,06,25,5
2022-06-26,243.6,301.01,-38.01,484.37,5105.37,5054.53,3995.33,6667.36,2022,06,26,6
2022-06-27,495.34,449.0,258.52,14858.93,5985.82,6136.0,4344.35,7677.37,2022,06,27,0
2022-06-28,372.19,354.83,180.73,574.19,5929.26,5842.54,4495.88,7394.73,2022,06,28,1
2022-06-29,323.98,368.72,-38.01,621.37,6042.95,6282.32,4280.55,7645.95,2022,06,29,2
2022-06-30,430.84,412.95,325.19,959.1,5858.79,5706.98,4555.98,7294.97,2022,06,30,3
2022-07-01,434.06,419.37,329.07,722.53,5879.58,5969.84,4465.42,6924.11,2022,07,01,4
2022-07-02,377.69,382.6,-20.0,661.0,5283.76,5259.78,4363.37,6617.26,2022,07,02,5
2022-07-03,225.24,274.52,-38.0,408.24,5129.85,5003.53,4275.19,6771.1,2022,07,03,6
2022-07-04,191.72,243.48,-38.0,579.63,5558.33,5391.14,4234.88,7225.4,2022,07,04,0
2022-07-05,270.95,281.52,-38.0,776.0,5552.18,5546.16,4243.84,7181.86,2022,07,05,1
2022-07-06,434.61,389.11,23.89,983.96,5725.73,5611.56,4547.63,7156.7,2022,07,06,2
2022-07-07,306.3,345.34,-38.0,476.27,5650.48,5488.02,4402.71,7210.51,2022,07,07,3
2022-07-08,275.41,332.32,-38.0,689.96,5731.78,5883.52,4116.28,7248.54,2022,07,08,4
2022-07-09,453.06,449.99,294.88,803.25,5338.05,5310.85,4248.22,6644.06,2022,07,09,5
2022-07-10,324.17,349.99,-38.0,638.12,5041.11,5060.74,3712.26,6714.99,2022,07,10,6
2022-07-11,359.72,357.64,-286.36,1058.82,5766.06,5721.8,4095.0,7474.01,2022,07,11,0
2022-07-12,678.95,639.02,403.12,4160.59,6262.8,6711.62,4529.92,7644.57,2022,07,12,1
2022-07-13,504.12,449.99,355.73,776.0,5949.11,5827.44,4368.58,7465.94,2022,07,13,2
2022-07-14,766.31,610.0,461.42,14632.78,6129.96,6155.59,4581.82,7562.82,2022,07,14,3
2022-07-15,518.36,491.1,278.35,1081.45,5816.15,5667.0,4528.52,7206.83,2022,07,15,4
2022-07-16,144.49,130.12,-55.66,596.49,5242.27,5284.21,4037.46,6546.73,2022,07,16,5
2022-07-17,117.36,-38.0,-186.73,534.43,5008.01,4877.18,3927.99,6602.11,2022,07,17,6
2022-07-18,406.11,449.99,-38.0,890.13,6048.27,6101.42,4190.34,7832.0,2022,07,18,0
2022-07-19,463.42,438.4,228.62,983.96,5998.51,5791.76,4726.77,7787.44,2022,07,19,1
2022-07-20,437.19,405.36,166.47,984.64,6129.72,5940.16,4798.88,7954.67,2022,07,20,2
2022-07-21,345.27,350.56,-38.0,597.18,6009.46,5734.18,4815.04,7930.57,2022,07,21,3
2022-07-22,223.28,279.88,-38.0,504.41,5568.48,5447.84,4279.71,7250.75,2022,07,22,4
2022-07-23,277.59,299.06,-38.0,578.32,5353.0,5432.32,4118.58,6501.72,2022,07,23,5
2022-07-24,227.09,301.01,-60.85,449.99,4693.96,4676.31,3404.98,6084.37,2022,07,24,6
2022-07-25,257.67,308.0,-38.0,587.26,5691.12,6020.9,4003.43,7088.04,2022,07,25,0
2022-07-26,236.85,257.6,-37.43,490.49,5801.18,5912.34,4140.8,7377.37,2022,07,26,1
2022-07-27,309.94,319.46,-6.81,659.57,5697.2,5661.38,4269.35,7184.94,2022,07,27,2
2022-07-28,419.26,389.06,159.14,879.8,5843.47,5731.81,4353.12,7440.4,2022,07,28,3
2022-07-29,353.27,376.0,19.5,648.19,5847.67,5761.76,4561.04,7323.67,2022,07,29,4
2022-07-30,125.65,130.55,-53.03,376.0,5005.66,5047.97,3533.06,6316.59,2022,07,30,5
2022-07-31,86.28,51.48,-38.5,301.01,4800.27,4744.06,3524.32,6688.84,2022,07,31,6
2022-08-01,55.76,8.94,-38.5,345.88,5428.16,5331.95,4115.59,7092.24,2022,08,01,0
2022-08-02,27.79,0.0,-55.66,237.48,5209.02,4967.92,4132.86,6803.14,2022,08,02,1
2022-08-03,-18.47,-38.0,-120.0,190.65,4838.43,4679.7,3917.03,6228.16,2022,08,03,2
2022-08-04,0.61,0.48,-48.49,147.28,4888.9,4864.87,3807.65,6204.66,2022,08,04,3
2022-08-05,60.59,59.38,-48.61,427.67,5438.57,5559.54,3765.97,7063.01,2022,08,05,4
2022-08-06,142.78,130.69,-27.26,428.87,5129.02,5065.95,4284.43,6450.68,2022,08,06,5
2022-08-07,191.28,159.5,0.0,571.37,4912.32,4745.99,3866.54,6533.28,2022,08,07,6
2022-08-08,304.54,298.96,92.13,1461.99,5616.17,5508.16,4399.58,7348.04,2022,08,08,0
2022-08-09,236.82,267.61,0.0,539.32,5787.06,5559.88,4708.16,7550.62,2022,08,09,1
2022-08-10,143.85,149.99,-38.0,464.78,5879.46,5757.84,4521.33,7323.28,2022,08,10,2
2022-08-11,122.69,131.86,-38.0,308.57,5679.38,5915.7,3972.47,7211.68,2022,08,11,3
2022-08-12,167.77,149.5,25.73,288.84,5745.78,5862.88,4292.26,6998.23,2022,08,12,4
2022-08-13,125.87,149.5,-50.07,232.12,4927.84,4902.34,3670.43,6251.2,2022,08,13,5
2022-08-14,70.33,94.39,-48.61,229.01,4979.75,4885.56,4100.61,6385.49,2022,08,14,6
2022-08-15,87.18,110.92,-31.56,276.09,5318.05,5311.48,3826.22,6761.89,2022,08,15,0
2022-08-16,153.6,149.5,-38.0,636.07,5401.8,5393.22,4026.68,7128.01,2022,08,16,1
2022-08-17,120.9,136.95,-38.0,320.75,5484.16,5247.0,4320.77,6875.31,2022,08,17,2
2022-08-18,104.07,120.5,-38.0,527.49,5539.69,5716.78,3959.99,6971.21,2022,08,18,3
2022-08-19,86.76,110.01,-48.49,299.5,5027.43,4935.43,3816.85,6446.15,2022,08,19,4
2022-08-20,173.86,130.5,-38.0,724.05,4812.87,4649.99,3680.96,6449.21,2022,08,20,5
2022-08-21,133.5,143.82,-53.68,449.99,4557.03,4654.49,2848.39,6239.9,2022,08,21,6
2022-08-22,110.44,105.19,-38.0,699.25,5256.76,5152.24,3873.54,7165.54,2022,08,22,0
2022-08-23,148.22,155.38,-38.0,454.71,5394.59,5215.68,4039.21,7288.37,2022,08,23,1
2022-08-24,152.97,161.69,-20.0,296.47,5731.9,5802.76,4245.24,7226.46,2022,08,24,2
2022-08-25,227.99,220.69,130.5,485.14,5533.3,5497.32,4152.89,7024.39,2022,08,25,3
2022-08-26,229.81,220.69,130.5,354.61,5626.02,5615.18,4375.38,6844.76,2022,08,26,4
2022-08-27,98.4,101.7,-38.0,240.98,4538.6,4677.44,3170.27,5819.0,2022,08,27,5
2022-08-28,0.46,0.02,-122.45,186.45,4163.18,4176.6,2758.8,5598.35,2022,08,28,6
2022-08-29,65.31,83.46,-38.0,261.58,5323.54,5617.38,3622.13,6806.96,2022,08,29,0
2022-08-30,106.13,115.01,-37.43,240.0,5611.14,5792.14,4100.26,6928.77,2022,08,30,1
2022-08-31,119.3,149.0,-45.0,294.63,5176.22,5018.39,3914.98,6739.22,2022,08,31,2
2022-09-01,158.62,151.23,19.13,340.85,5587.04,5457.08,4328.67,6968.54,2022,09,01,3
2022-09-02,124.42,144.64,-20.0,291.73,5254.88,4975.51,4155.48,6857.07,2022,09,02,4
2022-09-03,112.96,140.76,-193.02,272.76,4761.78,4718.52,3605.28,6119.28,2022,09,03,5
2022-09-04,125.05,140.64,-45.0,295.87,4820.41,4618.96,4034.85,6323.17,2022,09,04,6
2022-09-05,186.09,149.0,29.62,630.34,5064.58,4808.39,4078.53,6798.89,2022,09,05,0
2022-09-06,203.82,191.61,27.2,396.3,5177.17,5082.77,4004.29,6578.76,2022,09,06,1
2022-09-07,139.95,149.0,-38.0,258.05,4872.52,4818.62,3744.37,6123.29,2022,09,07,2
2022-09-08,107.54,132.69,0.02,251.58,5307.95,5583.63,3812.91,6565.04,2022,09,08,3
2022-09-09,107.96,139.02,-38.0,289.21,4818.96,4798.72,3871.33,5991.95,2022,09,09,4
2022-09-10,45.17,8.94,-55.66,215.08,4433.46,4273.73,3416.63,5892.92,2022,09,10,5
2022-09-11,64.79,65.02,-59.09,276.5,4514.53,4271.99,3394.35,6089.88,2022,09,11,6
2022-09-12,154.6,149.99,-38.0,335.07,5277.3,5016.63,4056.85,7121.22,2022,09,12,0
2022-09-13,170.13,180.0,8.94,328.67,5490.49,5289.09,4504.97,7130.23,2022,09,13,1
2022-09-14,23.49,0.02,-60.0,299.5,4895.63,4917.96,3253.0,6391.69,2022,09,14,2
2022-09-15,161.62,191.13,-38.0,407.96,5199.02,5138.44,3936.5,6521.48,2022,09,15,3
2022-09-16,94.59,85.25,-37.09,299.5,5029.55,4934.84,4015.52,6344.53,2022,09,16,4
2022-09-17,2.1,-19.9,-48.61,181.87,4845.51,4820.42,3845.87,6160.11,2022,09,17,5
2022-09-18,27.93,-28.81,-60.0,248.25,4626.28,4513.35,3836.32,6068.43,2022,09,18,6
2022-09-19,125.47,119.0,-37.43,619.78,5137.69,4957.26,4000.98,6891.26,2022,09,19,0
2022-09-20,51.22,9.81,-45.93,233.67,4633.56,4714.06,3120.14,5982.02,2022,09,20,1
2022-09-21,142.1,161.51,0.02,300.85,5021.57,5138.14,3497.3,5988.02,2022,09,21,2
2022-09-22,132.97,154.78,-48.6,301.85,4154.11,4221.2,2654.7,5539.77,2022,09,22,3
2022-09-23,114.43,147.64,-39.81,251.59,4517.04,4415.34,3789.76,5635.05,2022,09,23,4
2022-09-24,55.62,19.13,-91.8,351.27,4073.61,3861.7,2782.04,5730.54,2022,09,24,5
2022-09-25,93.95,149.99,-114.79,277.86,4038.85,4185.27,2350.3,5619.62,2022,09,25,6
2022-09-26,165.23,149.99,37.25,299.5,5205.99,5254.52,3905.65,6625.82,2022,09,26,0
2022-09-27,148.74,145.0,24.84,299.5,5149.01,5165.29,4054.21,6361.39,2022,09,27,1
2022-09-28,99.18,110.84,-27.53,256.41,4856.15,4859.46,3848.44,6270.21,2022,09,28,2
2022-09-29,117.13,157.55,-45.0,228.96,4783.35,4592.18,3942.1,6109.0,2022,09,29,3
2022-09-30,96.33,121.0,-55.66,272.01,4500.92,4500.93,3422.34,5709.94,2022,09,30,4
2022-10-01,98.88,149.98,-64.44,297.62,3968.75,4094.94,2359.94,5262.67,2022,10,01,5
2022-10-02,99.56,149.98,-180.05,289.34,3848.96,4086.58,2082.75,5271.15,2022,10,02,6
2022-10-03,126.71,156.46,-113.0,449.24,4576.08,4481.44,3170.49,6205.09,2022,10,03,0
2022-10-04,111.7,115.78,-20.0,299.5,4676.51,4459.78,3929.26,5747.78,2022,10,04,1
2022-10-05,108.1,124.32,-38.0,584.31,5196.58,5470.3,3821.5,6333.17,2022,10,05,2
2022-10-06,106.97,138.6,-89.63,297.22,4725.53,4613.96,3730.85,6025.3,2022,10,06,3
2022-10-07,142.54,150.01,-38.0,335.37,4756.48,4704.91,3875.59,5789.11,2022,10,07,4
2022-10-08,113.64,136.48,-55.66,267.78,4095.27,4137.29,2629.33,5433.51,2022,10,08,5
2022-10-09,156.75,199.5,-20.65,449.97,4237.32,4261.46,2940.34,5779.35,2022,10,09,6
2022-10-10,161.39,170.44,-45.0,306.31,4584.93,4574.72,3089.98,6455.4,2022,10,10,0
2022-10-11,80.5,103.48,-52.25,249.5,4477.32,4367.55,3090.61,6172.94,2022,10,11,1
2022-10-12,137.8,157.74,-52.36,284.99,4901.83,5096.02,3630.9,5884.54,2022,10,12,2
2022-10-13,177.6,174.32,0.02,576.4,5374.69,5749.77,3946.06,6302.32,2022,10,13,3
2022-10-14,37.2,-30.27,-72.07,299.5,4529.48,4435.81,3406.58,5784.37,2022,10,14,4
2022-10-15,117.47,168.56,-55.72,348.9,4123.38,4217.59,2915.23,5119.11,2022,10,15,5
2022-10-16,107.09,149.99,-65.0,249.5,3962.13,4036.58,2516.26,5348.24,2022,10,16,6
2022-10-17,112.77,147.7,-60.0,295.91,4446.21,4479.16,2997.72,6121.56,2022,10,17,0
2022-10-18,155.49,149.99,0.33,309.95,4636.88,4499.5,3784.57,6067.11,2022,10,18,1
2022-10-19,73.68,129.26,-251.25,231.82,4239.82,4304.08,2846.05,5730.74,2022,10,19,2
2022-10-20,69.43,19.19,-38.0,189.08,4186.55,4206.53,2827.39,5389.63,2022,10,20,3
2022-10-21,138.29,141.48,-5.18,254.64,4592.53,4531.84,3755.24,5534.2,2022,10,21,4
2022-10-22,111.21,130.94,-20.0,169.99,4236.1,4237.15,3648.68,4870.85,2022,10,22,5
2022-10-23,41.05,19.02,-36.92,144.52,3769.15,3628.04,3040.11,4830.41,2022,10,23,6
2022-10-24,76.72,21.74,-38.0,267.54,4603.65,4712.4,3485.33,5488.9,2022,10,24,0
2022-10-25,176.25,162.5,0.64,271.91,4650.35,4530.26,3969.67,5504.85,2022,10,25,1
2022-10-26,145.54,152.23,0.0,249.22,4667.29,4623.76,3789.21,5512.01,2022,10,26,2
2022-10-27,13.72,8.94,-59.0,182.4,4628.34,4661.92,3713.87,5469.17,2022,10,27,3
2022-10-28,9.25,0.02,-59.0,158.12,4884.74,4941.34,3696.6,5831.14,2022,10,28,4
2022-10-29,54.87,79.99,-81.19,279.14,4211.62,4219.59,2984.01,5387.81,2022,10,29,5
2022-10-30,0.16,0.02,-996.19,230.24,3748.67,4019.43,2101.88,4784.17,2022,10,30,6
2022-10-31,3.68,-36.92,-455.93,286.61,4311.49,4252.15,3438.8,5409.16,2022,10,31,0
2022-11-01,-2.67,0.02,-57.92,136.32,4425.95,4335.21,3721.96,5692.32,2022,11,01,1
2022-11-02,-1.18,0.0,-80.13,149.5,4870.84,4675.88,3946.76,6116.64,2022,11,02,2
2022-11-03,65.29,59.99,-60.0,312.12,4908.33,4741.23,4099.95,6057.51,2022,11,03,3
2022-11-04,113.15,117.15,9.77,276.7,4686.42,4690.11,3493.51,5886.01,2022,11,04,4
2022-11-05,71.21,83.34,-60.0,268.47,3941.34,4110.04,2752.06,4799.92,2022,11,05,5
2022-11-06,60.79,88.81,-134.89,272.71,3702.96,3660.58,2411.39,4896.96,2022,11,06,6
2022-11-07,100.67,114.12,-5.56,305.79,4396.98,4280.02,3488.74,5452.26,2022,11,07,0
2022-11-08,86.5,103.02,-33.24,190.78,4483.11,4420.8,3468.87,5584.6,2022,11,08,1
2022-11-09,26.25,9.2,-55.0,150.22,4508.43,4345.46,3562.77,5988.52,2022,11,09,2
2022-11-10,38.75,8.94,-38.0,138.45,4634.01,4563.26,3802.13,5583.68,2022,11,10,3
2022-11-11,112.61,116.72,17.58,299.5,4671.59,4687.49,3891.47,5255.46,2022,11,11,4
2022-11-12,51.65,79.6,-57.92,217.93,3925.68,3926.11,2773.26,4830.24,2022,11,12,5
2022-11-13,33.03,8.94,-57.92,299.5,3880.01,3716.64,2968.02,4834.65,2022,11,13,6
2022-11-14,7.37,-38.0,-65.5,299.5,4380.13,4341.4,3538.76,5258.37,2022,11,14,0
2022-11-15,105.57,111.66,-62.0,321.04,4637.79,4526.24,3592.39,6002.16,2022,11,15,1
2022-11-16,131.23,153.44,-38.0,301.44,4790.98,4675.85,3752.95,5961.19,2022,11,16,2
2022-11-17,145.44,149.5,-20.0,281.08,4785.76,4691.17,4081.01,5869.95,2022,11,17,3
2022-11-18,38.37,19.13,-130.07,299.5,4200.96,4315.39,2851.97,5539.47,2022,11,18,4
2022-11-19,3.85,0.02,-58.0,254.09,4030.92,4067.6,2911.04,4739.92,2022,11,19,5
2022-11-20,-52.0,-57.92,-125.91,82.84,3548.88,3466.76,2400.48,4886.96,2022,11,20,6
2022-11-21,-11.25,-38.0,-58.0,149.5,4618.24,4558.29,3533.29,5957.15,2022,11,21,0
2022-11-22,0.2,-24.93,-58.0,257.4,4724.77,4652.88,3850.86,5814.27,2022,11,22,1
2022-11-23,89.18,78.25,-36.85,296.35,4541.52,4432.72,3748.83,5540.61,2022,11,23,2
2022-11-24,147.99,149.5,8.94,309.56,4517.35,4526.77,3637.25,5432.32,2022,11,24,3
2022-11-25,121.69,131.38,-36.85,299.5,4269.93,4256.48,3305.64,5199.37,2022,11,25,4
2022-11-26,3.1,-9.76,-466.3,170.5,3745.54,3796.17,2626.86,4653.94,2022,11,26,5
2022-11-27,27.88,67.33,-452.61,184.85,3659.34,3592.5,2527.88,4787.93,2022,11,27,6
2022-11-28,79.92,118.8,-61.51,190.33,4240.23,4095.16,3588.67,5137.53,2022,11,28,0
2022-11-29,86.78,119.5,-94.12,272.2,4152.53,4008.74,3299.91,5151.78,2022,11,29,1
2022-11-30,77.23,116.54,-61.51,170.5,4244.5,4285.0,3191.28,5219.84,2022,11,30,2
2022-12-01,62.44,106.8,-60.0,170.5,4291.65,4240.26,3515.27,5199.78,2022,12,01,3
2022-12-02,80.77,110.72,-120.38,270.54,4222.81,4219.01,3060.76,5373.56,2022,12,02,4
2022-12-03,77.93,124.48,-96.2,279.11,4311.68,4084.69,3101.81,5856.96,2022,12,03,5
2022-12-04,58.37,86.76,-65.5,316.21,4546.86,4100.34,3255.01,6913.77,2022,12,04,6
2022-12-05,20.69,8.94,-925.4,170.5,4462.0,4401.66,3744.92,5252.72,2022,12,05,0
2022-12-06,96.82,115.35,-45.0,267.14,4351.7,4278.64,3471.8,5338.72,2022,12,06,1
2022-12-07,31.84,10.59,-60.51,151.28,4264.36,4290.48,3450.88,5048.77,2022,12,07,2
2022-12-08,9.02,9.2,-115.65,149.5,4363.81,4236.46,3471.13,5534.92,2022,12,08,3
2022-12-09,50.78,83.64,-68.12,203.39,4241.63,4355.73,2982.58,5364.08,2022,12,09,4
2022-12-10,35.15,28.96,-100.72,150.94,3814.62,4011.78,2372.46,4972.36,2022,12,10,5
2022-12-11,28.96,19.13,-94.23,249.02,4065.65,4060.48,2720.47,5200.92,2022,12,11,6
2022-12-12,-18.71,-0.8,-937.19,120.84,4336.33,4331.77,3473.78,5267.12,2022,12,12,0
2022-12-13,-1.18,8.94,-68.3,100.43,4525.57,4436.54,3786.62,5473.78,2022,12,13,1
2022-12-14,-7.47,8.46,-84.16,108.45,4467.12,4358.76,3637.0,5580.01,2022,12,14,2
2022-12-15,-10.17,8.94,-108.02,97.08,4378.93,4341.7,3454.87,5345.17,2022,12,15,3
2022-12-16,-5.72,8.94,-91.08,125.49,4129.71,4246.32,3041.94,5307.55,2022,12,16,4
2022-12-17,-24.97,-1.92,-129.66,62.27,3594.33,3842.46,2392.39,4437.47,2022,12,17,5
2022-12-18,-41.73,-45.0,-141.52,29.33,3315.91,3465.84,1976.53,4553.85,2022,12,18,6
2022-12-19,5.47,8.94,-102.26,123.57,4003.03,3998.78,2969.88,5166.61,2022,12,19,0
2022-12-20,10.84,19.13,-60.0,104.89,4157.08,4065.47,3154.43,5454.25,2022,12,20,1
2022-12-21,66.84,77.35,-45.0,228.44,4471.56,4388.73,3473.74,5659.98,2022,12,21,2
2022-12-22,73.94,87.05,-26.45,147.14,4620.24,4607.21,3885.09,5504.4,2022,12,22,3
2022-12-23,57.4,82.67,-90.56,189.97,4283.65,4287.46,3330.52,5235.33,2022,12,23,4
2022-12-24,62.77,94.42,-55.0,200.34,3723.4,3793.92,2479.93,4796.44,2022,12,24,5
2022-12-25,43.46,85.25,-113.44,149.97,3813.16,3599.83,2585.16,5499.15,2022,12,25,6
2022-12-26,49.98,61.18,-54.73,139.35,4408.3,4000.52,3435.62,6195.23,2022,12,26,0
2022-12-27,31.39,34.95,-66.14,120.0,5355.75,4743.91,3705.71,8148.52,2022,12,27,1
2022-12-28,17.71,17.36,-55.66,93.61,4756.2,4708.49,4083.48,5457.41,2022,12,28,2
2022-12-29,7.24,8.94,-68.11,102.31,3776.0,3782.1,2845.75,4662.94,2022,12,29,3
2022-12-30,43.9,82.74,-102.52,148.46,4077.4,3978.61,2769.19,5480.05,2022,12,30,4
2022-12-31,56.08,80.7,-61.47,214.42,4288.86,3990.08,2916.62,5922.97,2022,12,31,5
2023-01-01,58.1,80.0,-62.8,185.86,5010.0,4610.38,3321.68,7514.88,2023,01,01,6
2023-01-02,46.0,34.95,-38.0,134.15,4729.97,4662.0,4173.45,5669.79,2023,01,02,0
2023-01-03,14.5,8.97,-55.0,101.9,4092.68,4118.34,3391.01,4912.8,2023,01,03,1
2023-01-04,-26.51,-38.0,-60.39,34.95,4048.8,3977.34,3539.23,4852.47,2023,01,04,2
2023-01-05,-16.96,2.8,-65.5,19.19,3886.13,3940.05,3066.52,4729.38,2023,01,05,3
2023-01-06,-28.97,-20.71,-143.7,80.75,3779.76,3791.92,2753.17,4824.39,2023,01,06,4
2023-01-07,13.62,19.13,-110.24,131.07,3921.81,3680.23,2656.11,5607.49,2023,01,07,5
2023-01-08,42.15,46.92,-108.44,288.89,4342.55,3817.26,2913.34,6675.8,2023,01,08,6
2023-01-09,51.87,75.04,-38.0,160.0,4745.14,4621.48,3972.08,5913.07,2023,01,09,0
2023-01-10,46.09,74.65,-61.82,140.23,4396.34,4343.18,3346.91,5609.02,2023,01,10,1
2023-01-11,112.16,108.24,30.83,231.73,5156.94,4748.52,4014.89,7450.06,2023,01,11,2
2023-01-12,117.14,128.02,-26.18,173.77,5004.81,4833.59,4069.74,6554.66,2023,01,12,3
2023-01-13,112.63,119.16,0.95,192.61,5020.15,4947.58,4062.45,6573.57,2023,01,13,4
2023-01-14,82.46,85.25,-38.0,299.5,5440.08,4824.04,4173.91,8043.4,2023,01,14,5
2023-01-15,-19.87,-0.95,-216.17,88.77,4000.37,4076.46,3096.26,5063.63,2023,01,15,6
2023-01-16,95.66,96.4,-13.16,160.0,4906.24,4791.02,3715.71,6620.14,2023,01,16,0
2023-01-17,73.17,88.95,-38.0,161.96,6074.75,5546.49,4140.01,8949.37,2023,01,17,1
2023-01-18,46.25,26.86,-64.66,170.87,5002.55,4994.55,4264.28,5851.03,2023,01,18,2
2023-01-19,-14.66,-19.9,-111.47,79.73,4183.91,4103.31,3425.14,5114.93,2023,01,19,3
2023-01-20,27.42,47.1,-57.14,100.0,4124.19,4162.15,3048.09,5097.71,2023,01,20,4
2023-01-21,30.49,34.95,-79.5,119.6,3884.38,3972.84,2701.76,4919.16,2023,01,21,5
2023-01-22,33.93,56.1,-64.4,140.97,3937.03,3834.42,3023.77,5029.49,2023,01,22,6
2023-01-23,93.57,107.7,-50.01,197.36,4840.87,4813.4,3931.23,6370.25,2023,01,23,0
2023-01-24,88.47,100.0,-52.0,366.9,5018.81,5051.24,4145.34,5833.17,2023,01,24,1
2023-01-25,49.09,76.69,-64.4,152.48,4967.07,4817.44,4049.87,6869.26,2023,01,25,2
2023-01-26,20.36,66.87,-357.44,159.25,4095.07,4146.76,3033.09,5036.57,2023,01,26,3
2023-01-27,48.5,75.98,-60.53,256.38,4430.15,4255.92,3072.51,6133.81,2023,01,27,4
2023-01-28,45.04,9.0,-57.14,181.74,4729.0,4492.01,3676.54,6245.22,2023,01,28,5
2023-01-29,115.39,118.1,-90.0,299.5,4574.35,4553.01,4071.36,5270.29,2023,01,29,6
2023-01-30,69.51,86.98,-37.99,180.0,4633.39,4580.43,3856.27,5420.29,2023,01,30,0
2023-01-31,64.13,105.29,-52.0,209.36,4465.92,4413.4,3338.38,5562.16,2023,01,31,1
2023-02-01,55.92,79.73,-54.84,253.78,4493.1,4426.76,3953.47,5298.38,2023,02,01,2
2023-02-02,6.41,-30.91,-110.24,190.11,4365.39,4324.08,3420.62,5320.06,2023,02,02,3
2023-02-03,-8.63,-38.0,-65.55,145.11,4238.04,4190.46,3376.04,5262.11,2023,02,03,4
2023-02-04,9.01,8.94,-133.11,119.97,3960.43,3991.09,3022.24,4719.98,2023,02,04,5
2023-02-05,41.32,79.73,-78.28,149.97,3974.11,3854.32,3307.08,4911.96,2023,02,05,6
2023-02-06,62.21,79.9,-55.6,179.5,4369.5,4372.77,3350.46,5315.62,2023,02,06,0
2023-02-07,44.5,79.25,-58.0,140.82,4290.33,4287.16,3236.12,5278.56,2023,02,07,1
2023-02-08,50.99,34.95,-50.01,179.5,4263.27,4155.92,3278.47,5491.86,2023,02,08,2
2023-02-09,97.86,114.96,-6.11,372.34,4744.66,4656.38,3746.03,6315.63,2023,02,09,3
2023-02-10,88.94,112.97,-43.14,162.75,4887.68,4743.14,4039.07,6359.48,2023,02,10,4
2023-02-11,30.85,74.86,-104.7,232.17,4161.42,4200.89,3149.05,5285.36,2023,02,11,5
2023-02-12,17.78,50.3,-402.81,149.52,3722.79,3750.42,2507.4,4996.13,2023,02,12,6
2023-02-13,50.86,84.34,-56.07,149.97,4278.45,4244.6,3559.59,5198.32,2023,02,13,0
2023-02-14,53.72,77.92,-52.0,202.95,4223.62,4220.93,3048.98,5262.61,2023,02,14,1
2023-02-15,102.65,119.97,-38.0,301.98,4962.81,4736.77,3874.3,6988.25,2023,02,15,2
2023-02-16,216.48,118.28,-38.0,10595.57,5870.28,5376.2,4048.38,8567.55,2023,02,16,3
2023-02-17,105.11,113.82,-14.01,340.52,6107.51,6229.83,4555.89,8343.03,2023,02,17,4
2023-02-18,47.48,103.98,-197.21,165.08,4237.66,4403.86,2828.66,5325.53,2023,02,18,5
2023-02-19,58.13,86.06,-214.71,288.18,4181.83,4100.74,2811.09,5905.0,2023,02,19,6
2023-02-20,72.46,87.14,-50.01,308.16,4800.8,4747.24,3785.87,6217.44,2023,02,20,0
2023-02-21,17.95,20.17,-214.71,143.95,4405.59,4426.6,2883.16,5395.9,2023,02,21,1
2023-02-22,52.19,50.72,-44.0,284.0,4766.23,4606.44,3712.71,6635.9,2023,02,22,2
2023-02-23,59.44,62.88,-45.6,654.55,5204.73,4933.88,3948.69,7439.27,2023,02,23,3
2023-02-24,40.59,54.2,-47.88,214.08,5365.86,5085.68,4123.66,7540.27,2023,02,24,4
2023-02-25,76.53,76.27,-20.0,285.84,4812.94,4839.78,4163.39,5261.85,2023,02,25,5
2023-02-26,19.46,34.95,-117.66,149.5,4012.2,3960.76,2966.7,5127.84,2023,02,26,6
2023-02-27,59.98,79.25,-50.01,176.37,4731.32,4699.75,3863.76,5499.23,2023,02,27,0
2023-02-28,94.07,95.12,-29.51,442.22,4905.56,5028.68,3955.95,5652.15,2023,02,28,1
2023-03-01,43.36,63.76,-50.01,147.02,4493.59,4408.87,3670.24,5400.31,2023,03,01,2
2023-03-02,63.25,79.74,-44.0,223.79,4713.09,4623.04,4009.92,5435.98,2023,03,02,3
2023-03-03,29.96,51.22,-58.61,128.67,4244.97,4324.8,2971.62,5218.99,2023,03,03,4
2023-03-04,69.68,97.23,-58.61,181.35,4408.93,4190.57,3257.8,5740.18,2023,03,04,5
2023-03-05,32.58,9.25,-44.0,244.52,4376.59,4166.7,3191.82,6266.84,2023,03,05,6
2023-03-06,-3.65,-19.99,-58.61,165.75,4296.85,4210.46,3337.56,5400.8,2023,03,06,0
2023-03-07,-14.59,-25.91,-59.38,128.02,4284.1,4191.15,3450.35,5263.4,2023,03,07,1
