YEAR_MONTH_DAY,RRP_mean,RRP_median,RRP_min,RRP_max,TOTALDEMAND_mean,TOTALDEMAND_median,TOTALDEMAND_min,TOTALDEMAND_max,YEAR,MONTH,DAY,WEEKDAY
2024-09-14,5.7,8.86,-60.04,94.3,1299.99,1329.55,569.72,1930.17,2024,09,14,5
2024-09-15,-17.38,0.02,-189.99,223.62,1155.4,1409.13,78.91,1945.24,2024,09,15,6
2024-09-16,34.99,9.41,-45.0,138.06,1244.73,1429.91,209.67,2057.92,2024,09,16,0
2024-09-17,82.61,79.82,-51.15,299.98,1220.98,1452.66,180.13,1976.65,2024,09,17,1
2024-09-18,77.6,0.16,-93.0,9899.5,1219.22,1438.18,256.93,1845.91,2024,09,18,2
2024-09-19,32.54,9.72,-46.65,379.95,1436.93,1451.06,807.56,2024.54,2024,09,19,3
2024-09-20,8.13,0.12,-66.37,139.45,1351.57,1427.66,680.98,1886.23,2024,09,20,4
2024-09-21,-9.68,0.0,-51.37,276.63,1242.78,1297.2,637.82,1824.84,2024,09,21,5
2024-09-22,37.43,0.02,-55.43,326.59,1121.58,1259.23,301.57,1699.69,2024,09,22,6
2024-09-23,1328.55,88.58,-44.66,15599.6,1190.93,1369.73,366.48,1698.39,2024,09,23,0
2024-09-24,259.43,80.92,-42.76,9899.5,1319.6,1330.78,877.55,1691.48,2024,09,24,1
2024-09-25,95.87,93.94,0.0,379.99,1350.56,1333.26,727.4,1965.59,2024,09,25,2
2024-09-26,16.89,0.19,-66.37,179.11,1166.12,1393.34,124.83,1891.22,2024,09,26,3
2024-09-27,27.96,8.36,-46.77,189.02,1090.89,1384.29,77.22,1625.02,2024,09,27,4
2024-09-28,-34.01,-35.97,-354.29,45.68,1202.49,1327.86,240.99,1652.82,2024,09,28,5
2024-09-29,-7.26,-30.0,-87.89,138.0,999.22,1234.48,81.07,1619.58,2024,09,29,6
2024-09-30,38.32,28.04,-99.21,953.19,1147.19,1304.8,342.88,1710.09,2024,09,30,0
2024-10-01,50.86,50.15,-45.96,249.64,1099.78,1309.55,251.14,1635.68,2024,10,01,1
2024-10-02,43.06,62.28,-100.0,241.77,1022.14,1272.35,62.83,1596.68,2024,10,02,2
2024-10-03,-16.94,-35.96,-110.74,72.32,1221.09,1326.06,422.47,1693.35,2024,10,03,3
2024-10-04,-3.25,-35.99,-77.43,232.42,1120.9,1237.59,416.12,1606.11,2024,10,04,4
2024-10-05,-17.96,-30.62,-100.0,50.52,1098.5,1219.64,257.87,1547.42,2024,10,05,5
2024-10-06,15.07,-35.99,-71.4,560.98,1000.83,1205.81,255.51,1483.32,2024,10,06,6
2024-10-07,-40.39,49.1,-988.89,286.89,945.38,1160.58,150.18,1485.96,2024,10,07,0
2024-10-08,43.09,41.56,-110.74,255.42,1013.16,1279.58,4.42,1623.75,2024,10,08,1
2024-10-09,19.79,12.9,-302.59,299.98,1027.69,1318.49,66.98,1529.49,2024,10,09,2
2024-10-10,-5.17,-29.56,-334.27,138.18,1026.93,1303.2,102.7,1627.88,2024,10,10,3
2024-10-11,14.54,11.87,-110.74,128.02,996.99,1277.76,40.32,1515.94,2024,10,11,4
2024-10-12,-6.67,11.81,-898.56,170.25,968.19,1250.16,6.79,1441.03,2024,10,12,5
2024-10-13,40.15,20.94,-100.0,560.98,1136.2,1199.36,444.52,1452.63,2024,10,13,6
2024-10-14,22.44,8.58,-46.77,148.69,1162.44,1250.79,330.02,1680.6,2024,10,14,0
2024-10-15,14.07,8.64,-92.61,138.0,1203.25,1330.28,377.88,1719.9,2024,10,15,1
2024-10-16,45.18,11.61,-106.0,302.06,1322.69,1357.36,606.21,1796.23,2024,10,16,2
2024-10-17,190.46,67.49,-99.21,17500.0,1390.95,1428.12,607.77,1774.6,2024,10,17,3
2024-10-18,-7.38,-7.98,-999.99,279.65,1112.41,1215.59,332.97,1431.41,2024,10,18,4
2024-10-19,8.58,9.64,-241.98,155.39,688.95,1023.93,-231.82,1242.2,2024,10,19,5
2024-10-20,20.99,51.98,-391.73,227.46,708.68,989.49,-219.82,1301.03,2024,10,20,6
2024-10-21,41.0,20.49,-247.29,274.88,1009.2,1136.92,178.13,1581.06,2024,10,21,0
2024-10-22,181.04,22.42,-56.79,17500.0,1139.94,1187.49,555.92,1459.13,2024,10,22,1
2024-10-23,171.81,9.66,-892.21,9899.5,895.03,1146.02,-37.48,1476.2,2024,10,23,2
2024-10-24,17.24,10.38,-412.1,175.97,885.55,1120.49,-7.72,1480.84,2024,10,24,3
2024-10-25,70.43,114.94,-382.6,279.79,838.4,1088.72,-0.63,1343.81,2024,10,25,4
2024-10-26,44.28,64.18,-416.25,299.98,896.62,1102.82,31.38,1267.47,2024,10,26,5
2024-10-27,-0.83,2.7,-402.61,177.34,736.46,985.34,-142.41,1375.47,2024,10,27,6
2024-10-28,-6.12,8.9,-931.73,167.79,830.06,1083.26,-81.44,1409.15,2024,10,28,0
2024-10-29,48.26,70.02,-411.05,276.63,844.15,1084.08,-49.62,1461.99,2024,10,29,1
2024-10-30,55.69,93.92,-144.5,232.42,938.93,1123.96,128.78,1462.76,2024,10,30,2
2024-10-31,39.07,72.4,-58.93,218.88,878.08,1147.58,11.79,1411.59,2024,10,31,3
2024-11-01,17.03,17.8,-123.66,129.99,847.31,1131.28,-25.51,1392.58,2024,11,01,4
2024-11-02,-49.38,-37.0,-366.24,54.69,1079.1,1238.17,186.84,1725.69,2024,11,02,5
2024-11-03,1.95,-20.78,-85.98,120.05,876.91,1144.3,-71.85,1517.22,2024,11,03,6
2024-11-04,67.91,79.48,-108.79,274.17,983.69,1218.04,160.41,1517.15,2024,11,04,0
2024-11-05,70.34,87.8,-127.43,610.1,1214.73,1251.04,492.79,1516.91,2024,11,05,1
2024-11-06,23.05,-30.0,-108.79,1525.76,1104.1,1290.47,299.65,1521.4,2024,11,06,2
2024-11-07,49.25,65.5,-449.27,232.42,1054.47,1226.97,331.12,1481.59,2024,11,07,3
2024-11-08,12.06,-22.05,-105.0,314.34,955.34,1203.17,94.48,1437.73,2024,11,08,4
2024-11-09,86.5,113.64,-94.16,299.98,1050.09,1155.21,283.84,1339.11,2024,11,09,5
2024-11-10,46.87,81.9,-371.69,299.98,849.07,1133.96,-73.64,1443.08,2024,11,10,6
2024-11-11,96.94,115.2,-190.0,999.43,1180.54,1250.92,483.08,1703.96,2024,11,11,0
2024-11-12,123.76,131.64,-41.0,241.67,1076.67,1238.94,395.76,1625.85,2024,11,12,1
2024-11-13,48.74,87.48,-949.37,222.85,1018.75,1255.97,190.87,1529.9,2024,11,13,2
2024-11-14,90.41,132.01,-66.13,245.72,952.01,1229.8,1.5,1519.87,2024,11,14,3
2024-11-15,69.6,108.68,-982.89,302.06,1012.98,1248.7,196.64,1669.78,2024,11,15,4
2024-11-16,2.49,-28.8,-108.91,229.98,1245.97,1363.36,596.33,1737.33,2024,11,16,5
2024-11-17,-73.82,-32.69,-974.44,96.35,877.93,1207.82,-106.62,1484.72,2024,11,17,6
2024-11-18,5.96,-20.28,-989.42,252.27,936.79,1197.95,107.82,1494.08,2024,11,18,0
2024-11-19,51.42,50.92,-364.61,220.11,908.95,1199.99,64.29,1542.88,2024,11,19,1
2024-11-20,52.78,82.99,-83.05,237.51,1021.67,1272.15,182.12,1663.76,2024,11,20,2
2024-11-21,98.71,118.85,-38.57,295.64,1285.41,1298.76,484.69,2083.84,2024,11,21,3
2024-11-22,110.8,115.4,-33.01,316.45,1710.99,1542.54,1174.72,2329.75,2024,11,22,4
2024-11-23,86.07,90.7,-28.75,379.95,1454.26,1471.64,982.07,1708.15,2024,11,23,5
2024-11-24,135.27,138.0,11.19,245.19,1163.68,1211.49,475.11,1510.04,2024,11,24,6
2024-11-25,163.55,168.0,0.0,379.95,1277.04,1300.46,731.18,1688.67,2024,11,25,0
2024-11-26,136.09,138.04,0.0,290.76,1397.93,1384.67,798.96,2114.0,2024,11,26,1
2024-11-27,33.58,-2.1,-100.0,175.38,1200.46,1320.04,448.32,1619.03,2024,11,27,2
2024-11-28,84.21,105.76,-30.59,178.81,1185.94,1244.96,769.14,1496.56,2024,11,28,3
2024-11-29,92.83,112.11,-36.0,302.88,937.42,1214.49,103.11,1538.59,2024,11,29,4
2024-11-30,92.19,138.0,-832.21,309.47,917.93,1158.26,108.09,1386.38,2024,11,30,5
2024-12-01,37.42,28.54,-190.0,237.93,855.8,1105.16,-1.93,1418.91,2024,12,01,6
2024-12-02,79.54,109.64,-211.58,288.12,1344.78,1319.5,718.29,1839.92,2024,12,02,0
2024-12-03,66.43,107.89,-171.68,207.96,1096.5,1305.53,253.65,1510.57,2024,12,03,1
2024-12-04,94.26,106.44,-27.0,229.54,1034.33,1220.51,155.13,1826.37,2024,12,04,2
2024-12-05,334.76,138.0,0.0,12500.44,1733.46,1476.99,1118.91,2702.61,2024,12,05,3
2024-12-06,129.4,132.43,-30.5,273.43,1650.5,1596.5,1121.57,2094.94,2024,12,06,4
2024-12-07,35.95,11.68,-42.17,302.26,1088.24,1274.24,465.6,1621.85,2024,12,07,5
2024-12-08,19.72,1.78,-236.06,175.97,837.16,1102.05,-6.44,1434.35,2024,12,08,6
2024-12-09,111.53,138.04,-142.54,291.41,1092.96,1234.34,304.13,1616.7,2024,12,09,0
2024-12-10,78.89,121.29,-58.3,224.58,993.69,1237.03,214.24,1571.75,2024,12,10,1
2024-12-11,55.88,82.4,-89.58,208.33,973.69,1224.47,176.68,1554.19,2024,12,11,2
2024-12-12,103.46,137.5,-36.0,272.74,1033.01,1286.32,178.23,1636.33,2024,12,12,3
2024-12-13,104.13,129.16,-99.21,428.16,1081.05,1304.34,260.97,1696.96,2024,12,13,4
2024-12-14,119.38,152.35,-33.0,285.13,1188.4,1245.84,492.4,1651.68,2024,12,14,5
2024-12-15,178.29,136.44,-51.04,17406.0,1565.57,1351.17,757.23,2556.7,2024,12,15,6
2024-12-16,58.54,48.99,-109.88,286.89,1958.83,1926.0,1519.46,2452.31,2024,12,16,0
2024-12-17,27.97,18.54,-99.21,227.32,1056.71,1361.21,207.84,1602.07,2024,12,17,1
2024-12-18,17.9,60.41,-301.15,158.09,1057.91,1319.72,177.16,1667.1,2024,12,18,2
2024-12-19,51.95,62.32,-99.21,240.01,1235.63,1322.72,482.36,2004.98,2024,12,19,3
2024-12-20,40.18,36.03,-46.38,379.95,1180.54,1328.68,535.37,1674.05,2024,12,20,4
2024-12-21,-11.7,-20.1,-435.8,128.55,910.94,1229.32,29.38,1471.7,2024,12,21,5
2024-12-22,-13.15,-20.75,-401.96,379.95,851.33,1163.31,-87.4,1438.88,2024,12,22,6
2024-12-23,-22.83,-30.1,-134.54,59.52,949.86,1194.28,115.11,1504.25,2024,12,23,0
2024-12-24,44.58,49.7,-36.0,299.44,948.22,1191.8,37.54,1595.65,2024,12,24,1
2024-12-25,37.05,58.36,-45.34,302.06,1218.85,1242.6,485.9,2083.19,2024,12,25,2
2024-12-26,-27.6,-30.1,-94.16,87.57,1329.26,1364.74,482.84,1724.22,2024,12,26,3
2024-12-27,-7.84,-22.51,-170.21,102.79,924.94,1133.2,87.6,1416.08,2024,12,27,4
2024-12-28,18.92,8.48,-75.9,120.69,997.92,1159.4,214.43,1390.52,2024,12,28,5
2024-12-29,32.61,78.28,-125.12,226.09,872.07,1110.37,-15.74,1466.89,2024,12,29,6
2024-12-30,54.03,79.3,-72.88,183.74,1062.96,1213.22,223.42,1660.74,2024,12,30,0
2024-12-31,55.73,73.19,-138.65,391.99,1018.23,1277.76,219.62,1559.54,2024,12,31,1
